dimer_name,family_name,deepSyn_mmd,kc_selected
MEIS2_ONECUT2,HOMEOMEIS_HOMEOCUT,0.12556345180156492,False
MEIS1_SOX2,HOMEOMEIS_SOX,0.376287414024177,False
MEIS1_EOMES,HOMEOMEIS_TBOX,0.2267893459907514,False
POU2F1_ELK1,HOMEOPOU_ETS,0.1146038285060318,True
POU2F1_ELK1_2,HOMEOPOU_ETS,0.15637500142847113,True
POU2F1_ETV4,HOMEOPOU_ETS,0.13582695276608137,True
POU2F1_ETV4_2,HOMEOPOU_ETS,0.13582695276608137,True
POU2F1_FOXO6,HOMEOPOU_FOX,0.29516724764296415,False
POU2F1_FOXO6_2,HOMEOPOU_FOX,0.3215142607508144,False
POU2F1_FOXO6_3,HOMEOPOU_FOX,0.24734171987258965,False
POU2F1_DLX2,HOMEOPOU_HOMEO,0.29401717696522384,True
POU2F1_DLX2_2,HOMEOPOU_HOMEO,0.374962207659077,True
POU2F1_DLX2_3,HOMEOPOU_HOMEO,0.3324941135044913,True
POU2F1_HOXB13,HOMEOPOU_HOMEO,0.25776317340857796,True
POU2F1_SOX15,HOMEOPOU_SOX,0.26556320748305373,True
POU2F1_SOX15_2,HOMEOPOU_SOX,0.27432802165843173,True
POU2F1_SOX15_3,HOMEOPOU_SOX,0.2538625502052425,True
POU2F1_SOX2,HOMEOPOU_SOX,0.20418796944253773,True
POU2F1_SOX2_2,HOMEOPOU_SOX,0.28948000153771497,True
POU2F1_EOMES,HOMEOPOU_TBOX,0.26760764760396044,True
POU2F1_EOMES_2,HOMEOPOU_TBOX,0.34728322139774886,True
POU2F1_EOMES_3,HOMEOPOU_TBOX,0.4022319585701417,True
POU2F1_EOMES_4,HOMEOPOU_TBOX,0.2637940620973945,True
POU2F1_EOMES_5,HOMEOPOU_TBOX,0.2693272096189535,True
ARNTL_PITX1,HOMEO_BHLH,0.2910610428078948,True
ARNTL_PITX1_2,HOMEO_BHLH,0.21198521889729446,True
CLOCK_EVX1,HOMEO_BHLH,0.19384787882741247,True
CLOCK_EVX1_2,HOMEO_BHLH,0.2061398616048856,True
CLOCK_EVX1_3,HOMEO_BHLH,0.2192022795846231,True
CLOCK_EVX1_4,HOMEO_BHLH,0.20369753677569874,True
HOXB2_NHLH1,HOMEO_BHLH,0.2059015804291824,True
HOXB2_NHLH1_2,HOMEO_BHLH,0.19556975182250494,True
HOXB2_NHLH1_3,HOMEO_BHLH,0.20620740640943158,True
HOXB2_TCF3,HOMEO_BHLH,0.1603877939208742,True
HOXB2_TCF3_2,HOMEO_BHLH,0.14631830501918675,True
HOXD12_FIGLA,HOMEO_BHLH,0.16685480083110124,True
PITX1_FIGLA,HOMEO_BHLH,0.14210997563193986,True
PITX1_HES7,HOMEO_BHLH,0.19900222871996076,True
PITX1_HES7_2,HOMEO_BHLH,0.23665490142589432,True
PITX1_HES7_3,HOMEO_BHLH,0.18396730620651144,True
TEAD4_HOXA13,HOMEO_BHLH,0.1894748022115308,True
TEAD4_HOXA13_2,HOMEO_BHLH,0.12373613614183229,True
TEAD4_HOXA13_3,HOMEO_BHLH,0.15141199608342634,True
TEAD4_HOXA13_4,HOMEO_BHLH,0.16143126882226846,True
TFAP4_DLX3,HOMEO_BHLH,0.16545651320663438,True
TFAP4_DLX3_2,HOMEO_BHLH,0.18778096249477463,True
ELK1_EVX1,HOMEO_ETS,0.11863304799157763,True
ELK1_HOXA1,HOMEO_ETS,0.1812164966409556,True
ELK1_HOXA3,HOMEO_ETS,0.24242416104227676,True
ELK1_HOXA3_2,HOMEO_ETS,0.16113747706849307,True
ELK1_HOXB13,HOMEO_ETS,0.17975271612793597,True
ELK1_HOXB13_2,HOMEO_ETS,0.1267847431747735,True
ERF_DLX2,HOMEO_ETS,0.12419391253413443,True
ERF_DLX2_2,HOMEO_ETS,0.10613879681722635,True
ERF_DLX3,HOMEO_ETS,0.14266354221484773,True
ERF_DLX3_2,HOMEO_ETS,0.1215476481358501,True
ERF_HOXA3,HOMEO_ETS,0.16269002481498115,True
ERF_HOXB13,HOMEO_ETS,0.09361990043538596,True
ERF_PITX1,HOMEO_ETS,0.1769617678634074,True
ERF_PITX1_2,HOMEO_ETS,0.1488684730895183,True
ETV2_DLX2,HOMEO_ETS,0.13964131582078698,True
ETV2_DLX2_2,HOMEO_ETS,0.06394862783894031,True
ETV2_DLX3,HOMEO_ETS,0.12776121960422304,True
ETV2_DLX3_2,HOMEO_ETS,0.09267438344318983,True
ETV2_DLX3_3,HOMEO_ETS,0.06083817521442164,True
ETV2_DLX3_4,HOMEO_ETS,0.22598096220037292,True
ETV2_DRGX,HOMEO_ETS,0.09297229024321095,True
ETV2_DRGX_2,HOMEO_ETS,0.20664605085285215,True
ETV2_EVX1,HOMEO_ETS,0.18431282047209707,True
ETV2_GSC2,HOMEO_ETS,0.20667867747301685,True
ETV2_GSC2_2,HOMEO_ETS,0.1754235552866146,True
ETV2_GSC2_3,HOMEO_ETS,0.16300170567982122,True
ETV2_GSC2_4,HOMEO_ETS,0.14760061459329082,True
ETV2_GSC2_5,HOMEO_ETS,0.1428003083808093,True
ETV2_HOXA2,HOMEO_ETS,0.09482047517650194,True
ETV2_HOXA2_2,HOMEO_ETS,0.08011722202945873,True
ETV2_HOXB13,HOMEO_ETS,0.11478521172426867,True
ETV2_HOXB13_2,HOMEO_ETS,0.1597179224207667,True
ETV2_PITX1,HOMEO_ETS,0.1193436892975785,True
ETV5_DLX2,HOMEO_ETS,0.18363330863379806,True
ETV5_DRGX,HOMEO_ETS,0.1068538850124453,True
ETV5_DRGX_2,HOMEO_ETS,0.2752415948327649,True
ETV5_EVX1,HOMEO_ETS,0.10503723507001898,True
ETV5_EVX1_2,HOMEO_ETS,0.10680367225548694,True
ETV5_EVX1_3,HOMEO_ETS,0.1859949745856983,True
ETV5_HOXA13,HOMEO_ETS,0.14518807335955125,True
ETV5_HOXA2,HOMEO_ETS,0.10997378825317893,True
ETV5_HOXA2_2,HOMEO_ETS,0.1548422600204225,True
ETV5_HOXA2_3,HOMEO_ETS,0.10683590216966461,True
ETV5_HOXB13,HOMEO_ETS,0.09946589682434377,True
FLI1_DLX2,HOMEO_ETS,0.14071663399411075,True
FLI1_DLX2_2,HOMEO_ETS,0.23686900931190172,True
FLI1_DRGX,HOMEO_ETS,0.17931295742376788,True
FLI1_HOXB13,HOMEO_ETS,0.15431804265973859,True
HOXB13_ELK1,HOMEO_ETS,0.14749023964459715,True
HOXB13_ETV1,HOMEO_ETS,0.16796001125851273,True
HOXB2_ELF1,HOMEO_ETS,0.166154426086307,True
HOXB2_ELF1_2,HOMEO_ETS,0.20953854292314522,True
HOXB2_ELF1_3,HOMEO_ETS,0.196466984582375,True
HOXB2_ELF1_4,HOMEO_ETS,0.14032207375236325,True
HOXB2_ELF1_5,HOMEO_ETS,0.14283465421196745,True
HOXB2_ELK1,HOMEO_ETS,0.06799684186499216,True
HOXB2_ELK1_2,HOMEO_ETS,0.10175158169283106,True
HOXB2_ELK3,HOMEO_ETS,0.09707523825756748,True
HOXB2_ELK3_2,HOMEO_ETS,0.17265731012207144,True
HOXB2_ETV1,HOMEO_ETS,0.061173790876123034,True
HOXB2_ETV4,HOMEO_ETS,0.06335467737633291,True
HOXB2_ETV7,HOMEO_ETS,0.2614506789597464,True
HOXB2_ETV7_2,HOMEO_ETS,0.16788262438279536,True
HOXB2_ETV7_3,HOMEO_ETS,0.20034743036721786,True
HOXB2_SPDEF,HOMEO_ETS,0.16924312480799725,True
HOXD12_ELK1,HOMEO_ETS,0.16529131414372303,True
HOXD12_ELK1_2,HOMEO_ETS,0.1538502600080406,True
HOXD12_ELK3,HOMEO_ETS,0.12200420013421504,True
HOXD12_ELK3_2,HOMEO_ETS,0.22731514048182475,True
HOXD12_ELK3_3,HOMEO_ETS,0.2029103194964167,True
HOXD12_ETV1,HOMEO_ETS,0.14462249084217027,True
HOXD12_ETV1_2,HOMEO_ETS,0.1277544968769409,True
HOXD12_ETV4,HOMEO_ETS,0.16121229271165266,True
HOXD12_ETV4_2,HOMEO_ETS,0.15047775393837232,True
HOXB2_HOXB13,HOMEO_HOMEO,0.25317960216803825,True
HOXB2_HOXB13_2,HOMEO_HOMEO,0.14029125790495361,True
HOXB2_HOXB13_3,HOMEO_HOMEO,0.25684470342015286,True
HOXB2_PITX1,HOMEO_HOMEO,0.15091722466965685,True
HOXB2_PITX1_2,HOMEO_HOMEO,0.10011065216288868,True
HOXB2_PITX1_3,HOMEO_HOMEO,0.11197266072202301,True
HOXB2_PITX1_4,HOMEO_HOMEO,0.13517418289685207,True
HOXD12_HOXA3,HOMEO_HOMEO,0.288677105454146,True
HOXD12_HOXA3_2,HOMEO_HOMEO,0.28029342942622065,True
MEIS1_HOXB13,HOMEO_HOMEO,0.1857441161524071,True
PITX1_HOXA3,HOMEO_HOMEO,0.11373327218741247,True
HOXB13_ONECUT2,HOMEO_HOMEOCUT,0.1974154528130807,False
HOXB2_ESRRB,HOMEO_NUCLRECEPTOR,0.21574229148421,False
HOXB2_ESRRB_2,HOMEO_NUCLRECEPTOR,0.1952850397844183,False
HOXA3_PAX5,HOMEO_PAX,0.11903575877206381,True
HOXB2_PAX1,HOMEO_PAX,0.09147947376471609,True
HOXB2_PAX1_2,HOMEO_PAX,0.08430417538419772,True
HOXB2_PAX5,HOMEO_PAX,0.14231422640001648,True
HOXB2_PAX5_2,HOMEO_PAX,0.08800050125293313,True
HOXB2_PAX9,HOMEO_PAX,0.10570737503596277,True
HOXB2_PAX9_2,HOMEO_PAX,0.10227949508566013,True
HOXB2_RFX5,HOMEO_RFX,0.24638002801817308,False
HOXB2_RFX5_2,HOMEO_RFX,0.33392978315613125,False
HOXB2_RFX5_3,HOMEO_RFX,0.24077669028589296,False
HOXB2_SOX15,HOMEO_SOX,0.4213513796853814,True
HOXB2_SOX15_2,HOMEO_SOX,0.3805075144040032,True
HOXB2_SOX15_3,HOMEO_SOX,0.3565424005509025,True
HOXB2_SOX15_4,HOMEO_SOX,0.3104895236449216,True
HOXB2_SOX15_5,HOMEO_SOX,0.30802652485005444,True
ALX4_EOMES,HOMEO_TBOX,0.30553611958849697,True
ALX4_TBX21,HOMEO_TBOX,0.3097199820135263,True
ALX4_TBX21_2,HOMEO_TBOX,0.22158564587814994,True
HOXA3_EOMES,HOMEO_TBOX,0.11097701499841345,True
HOXB13_EOMES,HOMEO_TBOX,0.18447824674637203,True
HOXB13_EOMES_2,HOMEO_TBOX,0.1291057680135668,True
HOXB13_TBX21,HOMEO_TBOX,0.2777878323229057,True
HOXB13_TBX21_2,HOMEO_TBOX,0.24756764344982146,True
HOXB13_TBX21_3,HOMEO_TBOX,0.11682688026056241,True
HOXB13_TBX3,HOMEO_TBOX,0.18705701502095812,True
HOXB13_TBX3_2,HOMEO_TBOX,0.12022094039236532,True
HOXB2_EOMES,HOMEO_TBOX,0.16666098249924982,True
HOXB2_EOMES_2,HOMEO_TBOX,0.10837527773581265,True
HOXB2_TBX3,HOMEO_TBOX,0.17934085141847397,True
HOXC10_EOMES,HOMEO_TBOX,0.12710421833333788,True
HOXC10_TBX21,HOMEO_TBOX,0.18741494330212324,True
HOXD12_EOMES,HOMEO_TBOX,0.24231766910047603,True
HOXD12_EOMES_2,HOMEO_TBOX,0.36412831973421794,True
HOXD12_EOMES_3,HOMEO_TBOX,0.1050068124318466,True
HOXD12_TBX21,HOMEO_TBOX,0.18648828917891344,True
HOXD12_TBX21_2,HOMEO_TBOX,0.2329734303566087,True
HOXD12_TBX21_3,HOMEO_TBOX,0.16879421336161762,True
PITX1_EOMES,HOMEO_TBOX,0.27946931143418674,True
PITX1_EOMES_2,HOMEO_TBOX,0.15612885237931462,True
PITX1_TBX21,HOMEO_TBOX,0.2370194248363085,True
MYBL1_FIGLA,MYB_BHLH,0.13685517243186757,True
MYBL1_FIGLA_2,MYB_BHLH,0.13285161614158603,True
MYBL1_FIGLA_3,MYB_BHLH,0.1607421868794965,True
MYBL1_FIGLA_4,MYB_BHLH,0.16380085213713746,True
MYBL1_FIGLA_5,MYB_BHLH,0.13445114552288845,True
MYBL1_MAX,MYB_BHLH,0.11354343668306695,True
MYBL1_MAX_2,MYB_BHLH,0.12313282675717437,True
MYBL1_MAX_3,MYB_BHLH,0.11793937443456284,True
MYBL1_ELF1,MYB_ETS,0.1977963081191741,False
MYBL1_ONECUT2,MYB_HOMEOCUT,0.1864976679983785,False
MYBL1_HOXA13,MYB_HOMEODOMAIN,0.2534561544543736,False
MYBL1_EOMES,MYB_TBOX,0.28941339305665187,False
MYBL1_EOMES_2,MYB_TBOX,0.3187198342556677,False
MYBL1_TBX21,MYB_TBOX,0.372900429118202,False
POU2F1_ETV1,POU_ETS,0.22030563133580347,False
POU2F1_GSC2,POU_HOMEO,0.14286026439372948,False
POU2F1_GSC2_2,POU_HOMEO,0.14286026439372948,False
POU2F1_TBX21,POU_TBOX,0.3245229364089457,False
POU2F1_TBX21_2,POU_TBOX,0.3117427807435954,False
RFX3_BHLHA15,RFX_BHLH,0.21294589871999312,True
RFX3_FIGLA,RFX_BHLH,0.25278159158307123,True
RFX3_FIGLA_2,RFX_BHLH,0.3071998639970203,True
RFX3_HES7,RFX_BHLH,0.14286830818813245,True
RFX3_SREBF2,RFX_BHLH,0.19014063958420635,True
ETV2_RFX5,RFX_ETS,0.25789799025329907,True
ETV2_RFX5_2,RFX_ETS,0.3263671787280138,True
ETV2_RFX5_3,RFX_ETS,0.23412904084622274,True
ETV2_RFX5_4,RFX_ETS,0.27965344442132123,True
RFX3_ETV7,RFX_ETS,0.34814458350991,False
RFX3_SRF,RFX_MADS,0.3047526084551682,False
SOX6_TBX21,SOX_TBOX,0.2427871209236008,False
SOX6_TBX21_2,SOX_TBOX,0.2145918251468549,False
HOXB2_TBX21,TBX_HOMEO,0.1572878813237758,False
HOXB2_TBX21_2,TBX_HOMEO,0.22278188202477606,False
HOXB2_TBX21_3,TBX_HOMEO,0.2032809060232437,False
MGA_DLX2,TBX_HOMEO,0.11600721246133044,True
MGA_DLX2_2,TBX_HOMEO,0.18434244264764899,True
MGA_DLX3,TBX_HOMEO,0.1089297000405993,True
MGA_DLX3_2,TBX_HOMEO,0.18721259682762897,True
MGA_EVX1,TBX_HOMEO,0.1386546262468988,True
MGA_EVX1_2,TBX_HOMEO,0.30884128484057194,True
MGA_PITX1,TBX_HOMEO,0.17758814267207199,True
TEAD4_CLOCK,TEA_BHLH,0.1485748051248503,True
TEAD4_CLOCK_2,TEA_BHLH,0.10727490724989884,True
TEAD4_CLOCK_3,TEA_BHLH,0.12925160816618148,True
TEAD4_CLOCK_4,TEA_BHLH,0.11413075584592326,True
TEAD4_FIGLA,TEA_BHLH,0.10040916222289067,True
TEAD4_FIGLA_2,TEA_BHLH,0.08373495781287425,True
TEAD4_FIGLA_3,TEA_BHLH,0.18678920701805551,True
TEAD4_HES7,TEA_BHLH,0.15415462135502536,True
TEAD4_HES7_2,TEA_BHLH,0.16487335150025192,True
TEAD4_HES7_3,TEA_BHLH,0.153479823916807,True
TEAD4_HES7_4,TEA_BHLH,0.1448634798166789,True
TEAD4_MAX,TEA_BHLH,0.07737285605739029,True
TEAD4_MAX_2,TEA_BHLH,0.09222604551484678,True
TEAD4_MAX_3,TEA_BHLH,0.0927509985001912,True
TEAD4_TCF3,TEA_BHLH,0.17902272001276323,True
TEAD4_CEBPB,TEA_BZIP,0.09523047084264252,True
TEAD4_CEBPD,TEA_BZIP,0.20881265181170497,True
TEAD4_CEBPD_2,TEA_BZIP,0.08947694056805991,True
TEAD4_CEBPD_3,TEA_BZIP,0.09486145039274935,True
TEAD4_CEBPD_4,TEA_BZIP,0.10934123062688064,True
TEAD4_ELF1,TEA_ETS,0.1417728386417607,False
TEAD4_ELF1_2,TEA_ETS,0.12499523317337094,False
TEAD4_ELK3,TEA_ETS,0.15512704899250293,True
TEAD4_ERG,TEA_ETS,0.06955006169367048,True
TEAD4_ERG_2,TEA_ETS,0.23131005172996663,True
TEAD4_ERG_3,TEA_ETS,0.08702038406956336,True
TEAD4_ETV1,TEA_ETS,0.13011801044497395,True
TEAD4_ETV4,TEA_ETS,0.09593206832607327,True
TEAD4_ETV7,TEA_ETS,0.17480455220513272,True
TEAD4_FLI1,TEA_ETS,0.12466689782418315,True
TEAD4_SPDEF,TEA_ETS,0.1670230351422563,True
TEAD4_SPDEF_2,TEA_ETS,0.18176915844634445,True
TEAD4_SPDEF_3,TEA_ETS,0.18430315737221992,True
TEAD4_SPIB,TEA_ETS,0.12794136132111708,True
TEAD4_SPIB_2,TEA_ETS,0.11342971411382569,True
TEAD4_FOXI1,TEA_FOX,0.21666512279518815,True
TEAD4_FOXI1_2,TEA_FOX,0.21732414898308594,True
TEAD4_FOXI1_3,TEA_FOX,0.22189666461659624,True
TEAD4_FOXI1_4,TEA_FOX,0.25039579502589543,True
TEAD4_FOXI1_5,TEA_FOX,0.3028640811515888,True
TEAD4_ALX4,TEA_HOMEO,0.33707068833345255,True
TEAD4_ALX4_2,TEA_HOMEO,0.1511383519631884,True
TEAD4_DLX2,TEA_HOMEO,0.12098900120928345,True
TEAD4_DLX2_2,TEA_HOMEO,0.1345854876541939,True
TEAD4_DLX2_3,TEA_HOMEO,0.13649749852017956,True
TEAD4_DLX2_4,TEA_HOMEO,0.13848172730220604,True
TEAD4_DLX2_5,TEA_HOMEO,0.1154794259146398,True
TEAD4_DLX2_6,TEA_HOMEO,0.10064094598060581,True
TEAD4_DLX3,TEA_HOMEO,0.09835004363609717,True
TEAD4_DLX3_2,TEA_HOMEO,0.08355126864179323,True
TEAD4_DLX3_3,TEA_HOMEO,0.11452488105324272,True
TEAD4_DLX3_4,TEA_HOMEO,0.10554401762335136,True
TEAD4_DRGX,TEA_HOMEO,0.30035018380187184,True
TEAD4_DRGX_2,TEA_HOMEO,0.3075514388037493,True
TEAD4_GSC2,TEA_HOMEO,0.1785718581981545,False
TEAD4_HOXA2,TEA_HOMEO,0.06752465713228653,True
TEAD4_HOXA2_2,TEA_HOMEO,0.10396980018687182,True
TEAD4_HOXA3,TEA_HOMEO,0.0758479774493108,True
TEAD4_HOXA3_2,TEA_HOMEO,0.10754801400318892,True
TEAD4_HOXB13,TEA_HOMEO,0.22993237529856228,True
TEAD4_HOXB13_2,TEA_HOMEO,0.31399427104507344,True
TEAD4_HOXB13_3,TEA_HOMEO,0.14039055171928924,True
TEAD4_HOXB13_4,TEA_HOMEO,0.27192759702690994,True
TEAD4_HOXB13_5,TEA_HOMEO,0.13249830811225405,True
TEAD4_HOXB13_6,TEA_HOMEO,0.19857716030777756,True
TEAD4_PITX1,TEA_HOMEO,0.1548880395412238,True
TEAD4_PITX1_2,TEA_HOMEO,0.14425837769373773,True
TEAD4_PITX1_3,TEA_HOMEO,0.1478513615292134,True
TEAD4_PITX1_4,TEA_HOMEO,0.14031117447195893,True
TEAD4_PITX1_5,TEA_HOMEO,0.15906409775396585,True
TEAD4_ONECUT2,TEA_HOMEOCUT,0.21089225484145555,False
TEAD4_ESRRB,TEA_NUCLRECEPTOR,0.23286792615924606,False
TEAD4_ESRRB_2,TEA_NUCLRECEPTOR,0.21224213343305787,False
TEAD4_PAX5,TEA_PAX,0.21048799080504318,False
TEAD4_RFX5,TEA_RFX,0.2960355549482075,False
TEAD4_RFX5_2,TEA_RFX,0.29192628420903455,False
TEAD4_SOX15,TEA_SOX,0.36845608090781745,False
TEAD4_SOX15_2,TEA_SOX,0.3532859546233628,False
TEAD4_SOX6,TEA_SOX,0.26083721396384946,False
TEAD4_EOMES,TEA_TBOX,0.22794069137738962,True
TEAD4_EOMES_2,TEA_TBOX,0.1535500276999179,True
TEAD4_EOMES_3,TEA_TBOX,0.1493943979386243,True
TEAD4_EOMES_4,TEA_TBOX,0.21048784623790978,True
TEAD4_EOMES_5,TEA_TBOX,0.1674702915415503,True
TEAD4_EOMES_6,TEA_TBOX,0.13457233741982189,True
TEAD4_TBX21,TEA_TBOX,0.12012271831629012,True
TEAD4_TBX21_2,TEA_TBOX,0.158011836298588,True
TEAD4_GATA3,TEA_ZNFGATA,0.1940029815473491,False
